file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/3[java.lang.String,java.util.Locale,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",true,126,2,2,0,2,1,3,6,0,0,3,3,1,6,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"parseFormatDescription/2[java.lang.String,java.text.ParsePosition]",false,380,1,4,1,3,6,7,25,1,3,2,7,3,3,1,1,0,0,1,2,3,1,3,0,0,0,32,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,getFormat/1[java.lang.String],false,284,1,2,1,1,4,7,16,2,4,1,7,0,0,0,2,0,0,0,3,6,1,2,0,0,0,22,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,setFormatsByArgumentIndex/1[java.text.Format[]],false,506,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,next/1[java.text.ParsePosition],false,368,0,5,5,0,1,2,4,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/2[java.lang.String,java.util.Locale]",true,114,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/2[java.lang.String,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",true,140,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"appendQuotedString/3[java.lang.String,java.text.ParsePosition,java.lang.StringBuilder]",false,154,2,4,3,1,6,6,17,1,3,3,6,1,1,1,4,0,0,2,0,3,2,2,0,0,0,38,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"readArgumentIndex/2[java.lang.String,java.text.ParsePosition]",false,414,1,4,2,2,11,12,30,1,4,2,12,2,1,1,4,1,1,3,1,7,2,3,0,0,0,46,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,ExtendedMessageFormat/1[java.lang.String],true,103,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"setFormatByArgumentIndex/2[int,java.text.Format]",false,484,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,containsElements/1[java.util.Collection<?>],false,256,0,2,2,0,3,3,6,2,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,hashCode/0,false,312,0,0,0,0,1,2,5,1,2,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,4,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"seekNonWs/2[java.lang.String,java.text.ParsePosition]",false,455,2,5,3,2,3,6,9,0,2,2,6,0,0,1,0,0,0,0,1,2,1,1,0,0,0,18,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"insertFormats/2[java.lang.String,java.util.ArrayList<java.lang.String>]",false,325,1,5,1,4,8,12,34,2,6,2,12,4,3,1,2,0,0,0,5,6,1,4,0,0,0,44,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,setFormats/1[java.text.Format[]],false,495,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"setFormat/2[int,java.text.Format]",false,472,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,toPattern/0,false,514,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,equals/1[java.lang.Object],false,264,1,0,0,0,4,2,13,4,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,9,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"getQuotedString/2[java.lang.String,java.text.ParsePosition]",false,307,1,2,1,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],false,184,3,10,1,9,12,24,59,1,12,1,24,8,5,2,8,0,0,1,3,17,1,4,0,0,0,59,17,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArray/0,false,95,3,4,0,4,1,4,8,0,1,0,4,0,0,0,0,0,0,4,4,2,4,0,0,0,0,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testBlank/0,false,71,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObject/0,false,123,2,5,0,5,1,6,10,0,2,0,6,0,0,0,0,0,0,11,2,2,6,0,0,0,0,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLong/0,false,88,2,4,0,4,1,4,5,0,0,0,4,0,0,0,0,0,0,6,4,0,3,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testAppendSuper/0,false,49,2,4,0,4,1,4,7,0,0,0,4,0,0,0,0,0,0,15,0,0,5,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testPerson/0,false,145,3,6,0,6,1,9,8,0,2,0,9,0,0,0,0,0,0,6,1,5,2,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,tearDown/0,false,44,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testArray/0,false,59,2,3,0,3,1,4,10,0,2,0,4,0,0,0,0,0,0,12,4,2,6,0,0,0,0,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArrayArray/0,false,105,3,4,0,4,1,4,8,0,1,0,4,0,0,0,0,0,0,4,3,2,4,0,0,0,0,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObjectArray/0,false,135,3,4,0,4,1,4,8,0,1,0,4,0,0,0,0,0,0,4,2,2,4,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testMap/0,false,115,2,3,0,3,1,5,6,0,0,0,5,0,0,0,0,0,0,12,0,0,4,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,setUp/0,false,39,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testCollection/0,false,76,2,3,0,3,1,7,10,0,2,0,7,0,0,0,0,0,0,12,2,2,6,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\exception\UncheckedIllegalAccessExceptionTest.java,org.apache.commons.lang3.exception.UncheckedIllegalAccessExceptionTest,testConstructWithCause/0,false,30,2,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\CircuitBreakingException.java,org.apache.commons.lang3.concurrent.CircuitBreakingException,CircuitBreakingException/1[java.lang.String],true,43,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\CircuitBreakingException.java,org.apache.commons.lang3.concurrent.CircuitBreakingException,CircuitBreakingException/0,true,35,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\CircuitBreakingException.java,org.apache.commons.lang3.concurrent.CircuitBreakingException,"CircuitBreakingException/2[java.lang.String,java.lang.Throwable]",true,53,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\CircuitBreakingException.java,org.apache.commons.lang3.concurrent.CircuitBreakingException,CircuitBreakingException/1[java.lang.Throwable],true,62,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableObjDoubleConsumer.java,org.apache.commons.lang3.function.FailableObjDoubleConsumer,nop/0,false,44,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,8,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableObjDoubleConsumer.java,org.apache.commons.lang3.function.FailableObjDoubleConsumer,"accept/2[T,double]",false,48,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\text\ExtendedMessageFormatTest.java,org.apache.commons.lang3.text.ExtendedMessageFormatTest$OtherExtendedMessageFormat,"OtherExtendedMessageFormat/3[java.lang.String,java.util.Locale,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",true,81,0,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategyClosed,"isStateTransition/3[org.apache.commons.lang3.concurrent.EventCountCircuitBreaker,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker.CheckIntervalData,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker.CheckIntervalData]",false,257,2,2,0,2,2,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategyClosed,fetchCheckInterval/1[org.apache.commons.lang3.concurrent.EventCountCircuitBreaker],false,248,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AbstractConcurrentInitializerCloseAndExceptionsTest.java,org.apache.commons.lang3.concurrent.AbstractConcurrentInitializerCloseAndExceptionsTest$CloseableObject,close/0,false,49,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\AbstractConcurrentInitializerCloseAndExceptionsTest.java,org.apache.commons.lang3.concurrent.AbstractConcurrentInitializerCloseAndExceptionsTest$CloseableObject,isClosed/0,false,53,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableObjLongConsumerTest.java,org.apache.commons.lang3.function.FailableObjLongConsumerTest,testAccept_invokesConsumer/0,false,37,2,0,0,0,1,5,12,0,5,0,5,0,0,0,0,0,0,2,2,3,0,1,0,0,1,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableObjLongConsumerTest.java,org.apache.commons.lang3.function.FailableObjLongConsumerTest,testAccept_throwsException/0,false,50,2,0,0,0,1,3,9,0,5,0,3,0,0,0,0,0,0,2,1,3,0,1,0,0,2,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableObjLongConsumerTest.java,org.apache.commons.lang3.function.FailableObjLongConsumerTest,testNop_returnsNonNull/0,false,65,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\function\FailableObjLongConsumerTest.java,org.apache.commons.lang3.function.FailableObjLongConsumerTest,testNop_acceptDoesNothing/0,false,60,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsJoinBenchmark.java,org.apache.commons.lang3.StringUtilsJoinBenchmark$CharArrayBenchmark,setup/0,false,194,3,1,0,1,2,2,7,0,2,0,2,0,0,1,0,0,0,0,1,4,0,1,0,0,0,7,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsJoinBenchmark.java,org.apache.commons.lang3.StringUtilsJoinBenchmark$CharArrayBenchmark,testJoinChar_3_21_0/0,false,208,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\StringUtilsJoinBenchmark.java,org.apache.commons.lang3.StringUtilsJoinBenchmark$CharArrayBenchmark,testJoinChar_3_20_0/0,false,203,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerSimpleTest.java,org.apache.commons.lang3.concurrent.LazyInitializerSimpleTest,testIsInitialized/0,false,51,3,3,0,3,1,5,6,0,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerSimpleTest.java,org.apache.commons.lang3.concurrent.LazyInitializerSimpleTest,createInitializer/0,false,46,2,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,and/1[org.apache.commons.lang3.function.FailableIntPredicate<E>],false,69,2,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,65536,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,or/1[org.apache.commons.lang3.function.FailableIntPredicate<E>],false,90,2,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,65536,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,falsePredicate/0,false,47,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,8,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,truePredicate/0,false,58,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,8,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,negate/0,false,79,2,1,0,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,65536,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,test/1[int],false,95,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$Anonymous3,"modify/2[org.apache.commons.lang3.time.FastDateParser,int]",false,687,1,1,0,1,2,0,3,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$Anonymous2,"modify/2[org.apache.commons.lang3.time.FastDateParser,int]",false,670,1,1,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,"ReflectionDiffBuilder/2[org.apache.commons.lang3.builder.DiffBuilder<T>,java.lang.String[]]",true,164,2,0,0,0,1,2,4,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,getRight/0,false,246,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,setExcludeFieldNames/1[java.lang.String[]],false,274,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,"ReflectionDiffBuilder/3[T,T,org.apache.commons.lang3.builder.ToStringStyle]",true,184,4,5,0,5,1,5,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,appendFields/1[java.lang.Class<?>],false,203,3,6,0,6,4,8,12,0,0,1,8,0,0,1,0,1,0,1,0,0,1,3,0,0,0,21,2,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,accept/1[java.lang.reflect.Field],false,188,1,0,0,0,5,7,6,2,0,1,7,0,0,0,1,0,0,0,2,0,0,1,0,0,0,4,2,0,false
